3.0081,3.0106,3.0129,3.0152,3.0174,3.0195,3.0215,3.0235,3.0253,3.0271,3.0288,3.0305,3.032,3.0335,3.0349,3.0362,3.0375,3.0387,3.0398,3.0409,3.0419,3.0428,3.0437,3.0445,3.0453,3.046,3.0466,3.0472,3.0477,3.0482,3.0486,3.049,3.0493,3.0496,3.0498,3.05,3.0501,3.0502,3.0502,3.0502,3.0501,3.05,3.0499,3.0497,3.0495,3.0493,3.049,3.0486,3.0483,3.0479,3.0474,3.047,3.0465,3.0459,3.0454,3.0448,3.0442,3.0435,3.0429,3.0422,3.0414,3.0407,3.0399,3.0391,3.0383,3.0375,3.0366,3.0357,3.0348,3.0339,3.033,3.032,3.0311,3.0301,3.0291,3.0281,3.0271,3.026,3.025,3.0239,3.0229,3.0218,3.0207,3.0196,3.0185,3.0174,3.0163,3.0151,3.014,3.0129,3.0117,3.0106,3.0094,3.0083,3.0071,3.006,3.0048,3.0037,3.0025,3.0014,3.0002,2.9991,2.9979,2.9968,2.9957,2.9945,2.9934,2.9923,2.9911,2.99,2.9889,2.9878,2.9867,2.9856,2.9846,2.9835,2.9824,2.9813,2.9803,2.9792,2.9781,2.977,2.9759,2.9747,2.9735,2.9722,2.9709,2.9695,2.9681,2.9665,2.9649
3.0079,3.0103,3.0127,3.0149,3.017,3.0191,3.021,3.0229,3.0247,3.0264,3.0281,3.0296,3.0311,3.0325,3.0338,3.0351,3.0362,3.0374,3.0384,3.0394,3.0403,3.0411,3.0418,3.0426,3.0432,3.0438,3.0443,3.0447,3.0451,3.0455,3.0458,3.046,3.0462,3.0463,3.0464,3.0464,3.0464,3.0463,3.0462,3.046,3.0458,3.0456,3.0453,3.0449,3.0446,3.0441,3.0437,3.0432,3.0426,3.0421,3.0415,3.0408,3.0402,3.0395,3.0387,3.0379,3.0372,3.0363,3.0355,3.0346,3.0337,3.0328,3.0318,3.0308,3.0298,3.0288,3.0277,3.0267,3.0256,3.0245,3.0234,3.0222,3.0211,3.0199,3.0187,3.0175,3.0163,3.0151,3.0139,3.0126,3.0114,3.0101,3.0088,3.0075,3.0063,3.005,3.0037,3.0024,3.001,2.9997,2.9984,2.9971,2.9958,2.9944,2.9931,2.9918,2.9905,2.9892,2.9878,2.9865,2.9852,2.9839,2.9826,2.9813,2.98,2.9787,2.9774,2.9761,2.9748,2.9736,2.9723,2.9711,2.9698,2.9686,2.9674,2.9662,2.965,2.9638,2.9626,2.9613,2.9601,2.9589,2.9576,2.9564,2.955,2.9536,2.9522,2.9507,2.9492,2.9475,2.9458
3.0077,3.0101,3.0124,3.0145,3.0166,3.0186,3.0205,3.0223,3.0241,3.0257,3.0273,3.0287,3.0301,3.0314,3.0327,3.0338,3.0349,3.0359,3.0368,3.0377,3.0385,3.0392,3.0398,3.0404,3.0409,3.0414,3.0418,3.0421,3.0424,3.0426,3.0427,3.0428,3.0428,3.0428,3.0427,3.0426,3.0424,3.0422,3.0419,3.0416,3.0412,3.0408,3.0403,3.0398,3.0393,3.0387,3.038,3.0374,3.0367,3.0359,3.0351,3.0343,3.0334,3.0325,3.0316,3.0307,3.0297,3.0287,3.0276,3.0265,3.0254,3.0243,3.0232,3.022,3.0208,3.0196,3.0183,3.0171,3.0158,3.0145,3.0132,3.0118,3.0105,3.0091,3.0077,3.0063,3.0049,3.0035,3.0021,3.0006,2.9992,2.9977,2.9963,2.9948,2.9933,2.9918,2.9903,2.9888,2.9873,2.9858,2.9843,2.9828,2.9813,2.9798,2.9783,2.9768,2.9753,2.9738,2.9723,2.9708,2.9693,2.9678,2.9663,2.9649,2.9634,2.9619,2.9605,2.9591,2.9576,2.9562,2.9548,2.9534,2.952,2.9506,2.9492,2.9479,2.9465,2.9452,2.9439,2.9425,2.9412,2.9398,2.9384,2.937,2.9356,2.934,2.9325,2.9309,2.9292,2.9275,2.9257
3.0075,3.0098,3.012,3.0142,3.0162,3.0181,3.02,3.0217,3.0234,3.0249,3.0264,3.0278,3.0291,3.0303,3.0314,3.0325,3.0335,3.0344,3.0352,3.0359,3.0366,3.0372,3.0377,3.0382,3.0386,3.0389,3.0391,3.0393,3.0394,3.0395,3.0395,3.0394,3.0393,3.0391,3.0389,3.0386,3.0382,3.0378,3.0374,3.0369,3.0363,3.0357,3.0351,3.0344,3.0337,3.0329,3.0321,3.0312,3.0303,3.0294,3.0284,3.0274,3.0263,3.0252,3.0241,3.0229,3.0218,3.0205,3.0193,3.018,3.0167,3.0154,3.014,3.0126,3.0112,3.0098,3.0084,3.0069,3.0054,3.0039,3.0024,3.0008,2.9993,2.9977,2.9961,2.9945,2.9929,2.9913,2.9896,2.988,2.9863,2.9847,2.983,2.9813,2.9796,2.9779,2.9762,2.9745,2.9728,2.9711,2.9694,2.9677,2.966,2.9644,2.9627,2.961,2.9593,2.9576,2.9559,2.9542,2.9526,2.9509,2.9492,2.9476,2.946,2.9443,2.9427,2.9411,2.9395,2.9379,2.9363,2.9348,2.9332,2.9317,2.9302,2.9287,2.9272,2.9257,2.9242,2.9228,2.9213,2.9198,2.9182,2.9167,2.9151,2.9135,2.9118,2.9101,2.9083,2.9064,2.9045
3.0073,3.0095,3.0117,3.0138,3.0157,3.0176,3.0194,3.0211,3.0226,3.0241,3.0255,3.0268,3.028,3.0291,3.0301,3.0311,3.032,3.0327,3.0334,3.0341,3.0346,3.0351,3.0354,3.0358,3.036,3.0362,3.0363,3.0363,3.0363,3.0362,3.036,3.0358,3.0355,3.0352,3.0348,3.0343,3.0338,3.0332,3.0326,3.0319,3.0312,3.0304,3.0295,3.0287,3.0277,3.0268,3.0257,3.0247,3.0236,3.0224,3.0212,3.02,3.0188,3.0175,3.0161,3.0148,3.0134,3.0119,3.0105,3.009,3.0075,3.0059,3.0044,3.0028,3.0011,2.9995,2.9978,2.9961,2.9944,2.9927,2.991,2.9892,2.9874,2.9856,2.9838,2.982,2.9802,2.9783,2.9765,2.9746,2.9728,2.9709,2.969,2.9671,2.9652,2.9633,2.9614,2.9595,2.9576,2.9557,2.9538,2.9519,2.95,2.9481,2.9462,2.9443,2.9424,2.9406,2.9387,2.9368,2.935,2.9331,2.9313,2.9295,2.9277,2.9258,2.9241,2.9223,2.9205,2.9188,2.917,2.9153,2.9136,2.9119,2.9102,2.9086,2.9069,2.9053,2.9037,2.9021,2.9004,2.8988,2.8972,2.8955,2.8937,2.892,2.8902,2.8883,2.8864,2.8845,2.8824
3.007,3.0092,3.0114,3.0134,3.0153,3.0171,3.0188,3.0203,3.0218,3.0232,3.0245,3.0257,3.0268,3.0278,3.0288,3.0296,3.0303,3.031,3.0316,3.0321,3.0325,3.0328,3.033,3.0332,3.0333,3.0333,3.0333,3.0332,3.033,3.0327,3.0324,3.032,3.0315,3.031,3.0304,3.0298,3.0291,3.0283,3.0275,3.0266,3.0257,3.0247,3.0237,3.0226,3.0214,3.0203,3.019,3.0178,3.0165,3.0151,3.0137,3.0123,3.0108,3.0093,3.0077,3.0061,3.0045,3.0029,3.0012,2.9995,2.9977,2.996,2.9942,2.9923,2.9905,2.9886,2.9867,2.9848,2.9829,2.9809,2.979,2.977,2.975,2.973,2.9709,2.9689,2.9668,2.9648,2.9627,2.9606,2.9585,2.9564,2.9543,2.9522,2.9501,2.948,2.9459,2.9437,2.9416,2.9395,2.9374,2.9353,2.9332,2.9311,2.929,2.9269,2.9248,2.9227,2.9207,2.9186,2.9166,2.9145,2.9125,2.9105,2.9085,2.9065,2.9045,2.9026,2.9006,2.8987,2.8968,2.8949,2.893,2.8912,2.8894,2.8876,2.8858,2.884,2.8822,2.8804,2.8787,2.8769,2.8751,2.8733,2.8715,2.8696,2.8677,2.8657,2.8637,2.8615,2.8594
3.0067,3.0089,3.011,3.0129,3.0148,3.0165,3.0181,3.0196,3.021,3.0223,3.0235,3.0246,3.0256,3.0265,3.0273,3.028,3.0286,3.0292,3.0296,3.0299,3.0302,3.0304,3.0305,3.0305,3.0305,3.0303,3.0301,3.0298,3.0295,3.029,3.0285,3.0279,3.0273,3.0266,3.0258,3.025,3.0241,3.0231,3.0221,3.021,3.0199,3.0187,3.0174,3.0162,3.0148,3.0134,3.012,3.0105,3.0089,3.0074,3.0057,3.0041,3.0024,3.0006,2.9989,2.997,2.9952,2.9933,2.9914,2.9895,2.9875,2.9855,2.9834,2.9814,2.9793,2.9772,2.9751,2.9729,2.9708,2.9686,2.9664,2.9641,2.9619,2.9596,2.9574,2.9551,2.9528,2.9505,2.9482,2.9459,2.9436,2.9413,2.9389,2.9366,2.9343,2.9319,2.9296,2.9272,2.9249,2.9226,2.9202,2.9179,2.9156,2.9133,2.911,2.9087,2.9064,2.9041,2.9018,2.8996,2.8973,2.8951,2.8929,2.8907,2.8885,2.8863,2.8842,2.882,2.8799,2.8778,2.8757,2.8737,2.8716,2.8696,2.8676,2.8657,2.8637,2.8618,2.8599,2.8579,2.856,2.8541,2.8522,2.8502,2.8482,2.8462,2.8442,2.8421,2.8399,2.8378,2.8354
3.0065,3.0086,3.0106,3.0125,3.0142,3.0159,3.0174,3.0188,3.0201,3.0213,3.0224,3.0234,3.0243,3.0251,3.0257,3.0263,3.0268,3.0272,3.0275,3.0277,3.0278,3.0279,3.0278,3.0277,3.0274,3.0271,3.0267,3.0263,3.0257,3.0251,3.0244,3.0237,3.0228,3.0219,3.021,3.0199,3.0188,3.0176,3.0164,3.0151,3.0138,3.0124,3.0109,3.0094,3.0078,3.0062,3.0045,3.0028,3.0011,2.9992,2.9974,2.9955,2.9936,2.9916,2.9896,2.9875,2.9854,2.9833,2.9811,2.9789,2.9767,2.9745,2.9722,2.9699,2.9676,2.9652,2.9628,2.9605,2.958,2.9556,2.9532,2.9507,2.9482,2.9457,2.9432,2.9407,2.9382,2.9356,2.9331,2.9305,2.928,2.9254,2.9228,2.9203,2.9177,2.9151,2.9126,2.91,2.9074,2.9049,2.9023,2.8998,2.8973,2.8947,2.8922,2.8897,2.8872,2.8847,2.8822,2.8798,2.8773,2.8749,2.8725,2.8701,2.8677,2.8653,2.863,2.8607,2.8584,2.8561,2.8538,2.8516,2.8494,2.8472,2.8451,2.8429,2.8408,2.8387,2.8367,2.8346,2.8325,2.8305,2.8284,2.8263,2.8242,2.822,2.8199,2.8177,2.8153,2.813,2.8106
3.0062,3.0082,3.0102,3.012,3.0136,3.0152,3.0166,3.018,3.0192,3.0203,3.0213,3.0221,3.0229,3.0235,3.0241,3.0246,3.0249,3.0252,3.0253,3.0254,3.0253,3.0252,3.025,3.0247,3.0243,3.0238,3.0232,3.0226,3.0218,3.021,3.0201,3.0192,3.0181,3.017,3.0158,3.0146,3.0133,3.0119,3.0104,3.0089,3.0074,3.0057,3.004,3.0023,3.0005,2.9986,2.9967,2.9948,2.9928,2.9907,2.9886,2.9865,2.9843,2.9821,2.9798,2.9775,2.9751,2.9728,2.9704,2.9679,2.9655,2.963,2.9604,2.9579,2.9553,2.9527,2.9501,2.9474,2.9447,2.9421,2.9394,2.9366,2.9339,2.9312,2.9284,2.9256,2.9229,2.9201,2.9173,2.9145,2.9117,2.9089,2.9061,2.9033,2.9005,2.8977,2.8949,2.8921,2.8893,2.8865,2.8837,2.8809,2.8782,2.8754,2.8727,2.87,2.8672,2.8645,2.8619,2.8592,2.8565,2.8539,2.8513,2.8487,2.8461,2.8436,2.841,2.8385,2.836,2.8336,2.8311,2.8287,2.8264,2.824,2.8217,2.8194,2.8171,2.8149,2.8126,2.8104,2.8082,2.806,2.8038,2.8015,2.7993,2.797,2.7947,2.7924,2.79,2.7874,2.785
3.0059,3.0078,3.0097,3.0114,3.013,3.0145,3.0159,3.0171,3.0182,3.0192,3.02,3.0208,3.0214,3.022,3.0224,3.0227,3.0229,3.023,3.023,3.0229,3.0227,3.0224,3.022,3.0215,3.0209,3.0202,3.0195,3.0186,3.0177,3.0167,3.0156,3.0144,3.0132,3.0119,3.0105,3.009,3.0074,3.0058,3.0042,3.0024,3.0006,2.9987,2.9968,2.9948,2.9928,2.9907,2.9885,2.9863,2.9841,2.9818,2.9794,2.977,2.9746,2.9721,2.9696,2.967,2.9644,2.9618,2.9591,2.9564,2.9537,2.9509,2.9481,2.9453,2.9425,2.9396,2.9367,2.9338,2.9309,2.9279,2.925,2.922,2.919,2.916,2.913,2.91,2.9069,2.9039,2.9009,2.8978,2.8948,2.8917,2.8887,2.8856,2.8826,2.8795,2.8765,2.8734,2.8704,2.8674,2.8644,2.8614,2.8584,2.8554,2.8524,2.8495,2.8466,2.8436,2.8407,2.8379,2.835,2.8322,2.8293,2.8265,2.8238,2.821,2.8183,2.8156,2.8129,2.8103,2.8077,2.8051,2.8025,2.8,2.7975,2.795,2.7926,2.7902,2.7878,2.7855,2.7831,2.7807,2.7784,2.776,2.7736,2.7712,2.7688,2.7663,2.7638,2.7611,2.7585
3.0055,3.0074,3.0092,3.0109,3.0124,3.0138,3.015,3.0161,3.0171,3.018,3.0188,3.0194,3.0199,3.0203,3.0205,3.0207,3.0208,3.0207,3.0205,3.0203,3.0199,3.0194,3.0188,3.0181,3.0174,3.0165,3.0156,3.0145,3.0134,3.0121,3.0108,3.0095,3.008,3.0064,3.0048,3.0031,3.0013,2.9995,2.9976,2.9956,2.9935,2.9914,2.9892,2.987,2.9847,2.9824,2.9799,2.9775,2.975,2.9724,2.9698,2.9671,2.9644,2.9617,2.9589,2.9561,2.9532,2.9503,2.9474,2.9444,2.9414,2.9384,2.9353,2.9322,2.9291,2.926,2.9228,2.9196,2.9164,2.9132,2.91,2.9068,2.9035,2.9002,2.897,2.8937,2.8904,2.8871,2.8838,2.8805,2.8772,2.8739,2.8706,2.8673,2.864,2.8607,2.8574,2.8541,2.8508,2.8476,2.8443,2.8411,2.8379,2.8347,2.8315,2.8283,2.8252,2.822,2.8189,2.8158,2.8127,2.8097,2.8067,2.8037,2.8007,2.7977,2.7948,2.7919,2.7891,2.7862,2.7834,2.7807,2.778,2.7753,2.7726,2.77,2.7674,2.7648,2.7623,2.7597,2.7572,2.7547,2.7522,2.7497,2.7472,2.7446,2.7421,2.7395,2.7368,2.7341,2.7313
3.0052,3.007,3.0087,3.0103,3.0117,3.013,3.0141,3.0152,3.016,3.0168,3.0174,3.0179,3.0183,3.0185,3.0186,3.0186,3.0185,3.0183,3.0179,3.0175,3.0169,3.0163,3.0155,3.0146,3.0137,3.0126,3.0114,3.0102,3.0088,3.0074,3.0058,3.0042,3.0025,3.0007,2.9989,2.9969,2.9949,2.9928,2.9907,2.9884,2.9861,2.9838,2.9813,2.9788,2.9763,2.9736,2.971,2.9682,2.9655,2.9626,2.9597,2.9568,2.9538,2.9508,2.9478,2.9446,2.9415,2.9383,2.9351,2.9319,2.9286,2.9253,2.9219,2.9186,2.9152,2.9118,2.9084,2.9049,2.9014,2.898,2.8945,2.8909,2.8874,2.8839,2.8803,2.8768,2.8732,2.8697,2.8661,2.8625,2.859,2.8554,2.8518,2.8483,2.8447,2.8412,2.8377,2.8341,2.8306,2.8271,2.8236,2.8202,2.8167,2.8133,2.8099,2.8065,2.8031,2.7997,2.7964,2.7931,2.7898,2.7865,2.7833,2.7801,2.7769,2.7738,2.7707,2.7676,2.7645,2.7615,2.7585,2.7556,2.7527,2.7498,2.747,2.7442,2.7414,2.7387,2.736,2.7333,2.7307,2.728,2.7254,2.7227,2.7201,2.7174,2.7146,2.7119,2.7091,2.7063,2.7035
3.0048,3.0066,3.0082,3.0097,3.011,3.0122,3.0132,3.0141,3.0149,3.0155,3.016,3.0163,3.0165,3.0166,3.0166,3.0164,3.0162,3.0158,3.0152,3.0146,3.0139,3.013,3.012,3.011,3.0098,3.0085,3.0071,3.0056,3.004,3.0024,3.0006,2.9988,2.9968,2.9948,2.9927,2.9905,2.9882,2.9859,2.9834,2.981,2.9784,2.9758,2.973,2.9703,2.9675,2.9646,2.9616,2.9586,2.9555,2.9524,2.9493,2.9461,2.9428,2.9395,2.9362,2.9328,2.9293,2.9259,2.9224,2.9189,2.9153,2.9117,2.9081,2.9044,2.9008,2.8971,2.8934,2.8896,2.8859,2.8821,2.8783,2.8746,2.8708,2.8669,2.8631,2.8593,2.8555,2.8516,2.8478,2.844,2.8402,2.8363,2.8325,2.8287,2.8249,2.8211,2.8173,2.8135,2.8098,2.806,2.8023,2.7986,2.7949,2.7912,2.7876,2.784,2.7803,2.7768,2.7732,2.7697,2.7662,2.7627,2.7593,2.7559,2.7525,2.7491,2.7458,2.7426,2.7393,2.7361,2.7329,2.7298,2.7267,2.7237,2.7207,2.7177,2.7148,2.7119,2.7091,2.7062,2.7035,2.7007,2.6978,2.6951,2.6923,2.6895,2.6866,2.6837,2.6809,2.6779,2.6749
3.0044,3.0061,3.0077,3.009,3.0103,3.0113,3.0123,3.013,3.0137,3.0141,3.0145,3.0147,3.0147,3.0147,3.0145,3.0141,3.0137,3.0131,3.0124,3.0116,3.0106,3.0096,3.0084,3.0071,3.0057,3.0042,3.0026,3.0009,2.9991,2.9971,2.9951,2.993,2.9908,2.9886,2.9862,2.9837,2.9812,2.9786,2.9759,2.9731,2.9703,2.9674,2.9644,2.9614,2.9583,2.9551,2.9519,2.9486,2.9452,2.9418,2.9384,2.9349,2.9313,2.9277,2.9241,2.9204,2.9167,2.913,2.9092,2.9054,2.9015,2.8976,2.8937,2.8898,2.8858,2.8818,2.8778,2.8738,2.8698,2.8658,2.8617,2.8576,2.8535,2.8494,2.8454,2.8413,2.8372,2.8331,2.829,2.8249,2.8208,2.8167,2.8126,2.8085,2.8045,2.8004,2.7964,2.7923,2.7883,2.7843,2.7804,2.7764,2.7725,2.7686,2.7647,2.7608,2.757,2.7532,2.7494,2.7457,2.742,2.7383,2.7346,2.731,2.7274,2.7239,2.7204,2.7169,2.7135,2.7101,2.7067,2.7034,2.7002,2.697,2.6938,2.6907,2.6876,2.6845,2.6815,2.6786,2.6756,2.6727,2.6697,2.6668,2.6639,2.6609,2.658,2.655,2.6519,2.6489,2.6457
3.004,3.0056,3.0071,3.0084,3.0095,3.0104,3.0112,3.0119,3.0124,3.0127,3.0129,3.0129,3.0129,3.0126,3.0122,3.0117,3.0111,3.0103,3.0094,3.0084,3.0072,3.0059,3.0046,3.003,3.0014,2.9997,2.9978,2.9959,2.9938,2.9917,2.9894,2.9871,2.9846,2.9821,2.9794,2.9767,2.9739,2.971,2.9681,2.965,2.9619,2.9587,2.9554,2.9521,2.9487,2.9453,2.9417,2.9381,2.9345,2.9308,2.9271,2.9233,2.9194,2.9156,2.9116,2.9076,2.9036,2.8996,2.8955,2.8914,2.8872,2.8831,2.8789,2.8746,2.8704,2.8661,2.8618,2.8575,2.8532,2.8489,2.8445,2.8402,2.8358,2.8314,2.827,2.8227,2.8183,2.8139,2.8095,2.8052,2.8008,2.7965,2.7921,2.7878,2.7835,2.7791,2.7749,2.7706,2.7663,2.7621,2.7579,2.7537,2.7495,2.7454,2.7412,2.7371,2.7331,2.7291,2.7251,2.7211,2.7172,2.7133,2.7094,2.7056,2.7018,2.6981,2.6944,2.6907,2.6871,2.6835,2.68,2.6765,2.6731,2.6697,2.6663,2.663,2.6598,2.6566,2.6534,2.6503,2.6472,2.6441,2.641,2.638,2.6349,2.6318,2.6287,2.6256,2.6225,2.6193,2.616
3.0036,3.0051,3.0065,3.0076,3.0086,3.0095,3.0102,3.0107,3.011,3.0112,3.0112,3.0111,3.0109,3.0105,3.0099,3.0092,3.0084,3.0074,3.0063,3.005,3.0037,3.0022,3.0005,2.9988,2.9969,2.995,2.9929,2.9907,2.9884,2.9859,2.9834,2.9808,2.9781,2.9753,2.9724,2.9694,2.9663,2.9631,2.9599,2.9565,2.9531,2.9497,2.9461,2.9425,2.9388,2.935,2.9312,2.9273,2.9234,2.9194,2.9154,2.9113,2.9071,2.9029,2.8987,2.8944,2.8901,2.8858,2.8814,2.877,2.8725,2.868,2.8635,2.859,2.8545,2.8499,2.8453,2.8407,2.8361,2.8315,2.8268,2.8222,2.8175,2.8129,2.8082,2.8036,2.7989,2.7943,2.7896,2.785,2.7803,2.7757,2.7711,2.7665,2.7619,2.7574,2.7528,2.7483,2.7438,2.7393,2.7348,2.7304,2.726,2.7216,2.7173,2.7129,2.7086,2.7044,2.7002,2.696,2.6918,2.6877,2.6837,2.6796,2.6757,2.6717,2.6678,2.664,2.6602,2.6564,2.6527,2.649,2.6454,2.6419,2.6384,2.6349,2.6315,2.6281,2.6248,2.6216,2.6183,2.6151,2.6119,2.6087,2.6055,2.6022,2.599,2.5958,2.5925,2.5892,2.5858
3.0031,3.0046,3.0058,3.0069,3.0078,3.0085,3.009,3.0094,3.0096,3.0096,3.0095,3.0092,3.0088,3.0082,3.0074,3.0065,3.0055,3.0043,3.003,3.0015,2.9999,2.9982,2.9964,2.9944,2.9923,2.99,2.9877,2.9852,2.9827,2.98,2.9772,2.9743,2.9713,2.9682,2.965,2.9617,2.9584,2.9549,2.9514,2.9477,2.944,2.9403,2.9364,2.9325,2.9285,2.9244,2.9203,2.9161,2.9119,2.9076,2.9032,2.8988,2.8944,2.8899,2.8853,2.8808,2.8761,2.8715,2.8668,2.8621,2.8573,2.8525,2.8477,2.8429,2.8381,2.8332,2.8283,2.8234,2.8185,2.8136,2.8087,2.8037,2.7988,2.7939,2.7889,2.784,2.779,2.7741,2.7692,2.7643,2.7594,2.7545,2.7496,2.7447,2.7399,2.7351,2.7303,2.7255,2.7207,2.716,2.7113,2.7066,2.702,2.6974,2.6928,2.6882,2.6837,2.6792,2.6748,2.6704,2.666,2.6617,2.6574,2.6532,2.649,2.6449,2.6408,2.6368,2.6328,2.6288,2.6249,2.6211,2.6173,2.6136,2.6099,2.6063,2.6027,2.5992,2.5958,2.5924,2.589,2.5856,2.5823,2.5789,2.5756,2.5722,2.5689,2.5655,2.5621,2.5587,2.5553
3.0027,3.004,3.0051,3.0061,3.0069,3.0074,3.0078,3.0081,3.0081,3.008,3.0077,3.0072,3.0066,3.0058,3.0049,3.0038,3.0025,3.0011,2.9996,2.9979,2.996,2.9941,2.992,2.9897,2.9874,2.9849,2.9823,2.9796,2.9767,2.9738,2.9707,2.9675,2.9642,2.9609,2.9574,2.9538,2.9501,2.9464,2.9425,2.9386,2.9346,2.9305,2.9264,2.9221,2.9178,2.9135,2.909,2.9045,2.9,2.8954,2.8907,2.886,2.8812,2.8764,2.8716,2.8667,2.8618,2.8568,2.8518,2.8468,2.8417,2.8366,2.8315,2.8264,2.8212,2.8161,2.8109,2.8057,2.8005,2.7953,2.7901,2.7848,2.7796,2.7744,2.7692,2.7639,2.7587,2.7535,2.7483,2.7431,2.738,2.7328,2.7277,2.7225,2.7174,2.7124,2.7073,2.7023,2.6973,2.6923,2.6873,2.6824,2.6775,2.6727,2.6679,2.6631,2.6583,2.6537,2.649,2.6444,2.6398,2.6353,2.6308,2.6264,2.622,2.6177,2.6134,2.6091,2.605,2.6008,2.5968,2.5928,2.5888,2.5849,2.5811,2.5773,2.5736,2.5699,2.5663,2.5627,2.5592,2.5557,2.5522,2.5488,2.5453,2.5418,2.5384,2.5349,2.5314,2.5278,2.5242
3.0022,3.0034,3.0044,3.0053,3.0059,3.0063,3.0066,3.0067,3.0066,3.0063,3.0058,3.0051,3.0043,3.0033,3.0022,3.0009,2.9994,2.9978,2.996,2.9941,2.992,2.9898,2.9874,2.9849,2.9823,2.9795,2.9767,2.9737,2.9705,2.9673,2.9639,2.9605,2.9569,2.9532,2.9494,2.9456,2.9416,2.9375,2.9334,2.9292,2.9248,2.9205,2.916,2.9114,2.9068,2.9021,2.8974,2.8926,2.8877,2.8828,2.8778,2.8728,2.8677,2.8626,2.8574,2.8522,2.847,2.8417,2.8364,2.831,2.8257,2.8203,2.8149,2.8094,2.804,2.7985,2.793,2.7875,2.782,2.7765,2.771,2.7655,2.76,2.7545,2.749,2.7435,2.738,2.7325,2.727,2.7216,2.7161,2.7107,2.7053,2.6999,2.6946,2.6892,2.6839,2.6786,2.6734,2.6682,2.663,2.6578,2.6527,2.6476,2.6426,2.6376,2.6326,2.6277,2.6228,2.618,2.6132,2.6085,2.6038,2.5992,2.5946,2.5901,2.5856,2.5812,2.5768,2.5725,2.5683,2.5641,2.56,2.5559,2.5519,2.548,2.5441,2.5403,2.5365,2.5328,2.5292,2.5255,2.5219,2.5183,2.5147,2.5111,2.5075,2.5039,2.5003,2.4966,2.4929
3.0017,3.0028,3.0037,3.0044,3.0049,3.0052,3.0053,3.0052,3.0049,3.0044,3.0038,3.0029,3.0019,3.0007,2.9994,2.9978,2.9961,2.9943,2.9922,2.9901,2.9877,2.9853,2.9827,2.9799,2.977,2.974,2.9708,2.9675,2.9641,2.9606,2.9569,2.9532,2.9493,2.9453,2.9412,2.937,2.9328,2.9284,2.9239,2.9194,2.9148,2.91,2.9053,2.9004,2.8955,2.8905,2.8854,2.8803,2.8751,2.8698,2.8645,2.8592,2.8538,2.8484,2.8429,2.8374,2.8318,2.8262,2.8206,2.8149,2.8093,2.8036,2.7979,2.7921,2.7864,2.7806,2.7748,2.769,2.7632,2.7574,2.7516,2.7458,2.74,2.7342,2.7284,2.7227,2.7169,2.7111,2.7054,2.6997,2.694,2.6883,2.6826,2.677,2.6713,2.6658,2.6602,2.6547,2.6492,2.6437,2.6383,2.6329,2.6275,2.6222,2.6169,2.6117,2.6065,2.6014,2.5963,2.5913,2.5863,2.5814,2.5765,2.5716,2.5669,2.5622,2.5575,2.5529,2.5484,2.5439,2.5395,2.5351,2.5308,2.5266,2.5224,2.5184,2.5143,2.5104,2.5065,2.5026,2.4988,2.495,2.4913,2.4876,2.4838,2.4802,2.4764,2.4727,2.4689,2.4652,2.4614
3.0011,3.0021,3.0029,3.0035,3.0038,3.004,3.0039,3.0037,3.0032,3.0025,3.0017,3.0007,2.9994,2.998,2.9964,2.9947,2.9927,2.9906,2.9883,2.9859,2.9833,2.9806,2.9777,2.9747,2.9715,2.9682,2.9647,2.9611,2.9574,2.9536,2.9497,2.9456,2.9414,2.9371,2.9327,2.9282,2.9236,2.919,2.9142,2.9093,2.9044,2.8993,2.8942,2.889,2.8838,2.8785,2.8731,2.8676,2.8621,2.8565,2.8509,2.8453,2.8395,2.8338,2.828,2.8222,2.8163,2.8104,2.8045,2.7985,2.7925,2.7865,2.7805,2.7744,2.7684,2.7623,2.7562,2.7502,2.7441,2.738,2.7319,2.7258,2.7197,2.7136,2.7076,2.7015,2.6955,2.6894,2.6834,2.6774,2.6715,2.6655,2.6596,2.6537,2.6478,2.642,2.6362,2.6304,2.6247,2.619,2.6133,2.6077,2.6021,2.5965,2.591,2.5856,2.5802,2.5749,2.5696,2.5643,2.5591,2.554,2.5489,2.5439,2.5389,2.534,2.5292,2.5244,2.5197,2.515,2.5104,2.5059,2.5015,2.4971,2.4928,2.4885,2.4843,2.4802,2.4762,2.4722,2.4683,2.4644,2.4605,2.4566,2.4528,2.449,2.4451,2.4413,2.4374,2.4336,2.4296
